,id,user_location,date,text,hashtags,source,retweets,favorites,is_retweet
14146,1364666838999830537,United States,2021-02-24 20:01:43,"#Pfizer, #Moderna, J&amp;J pledge 240 million total #Covid-l19 vaccine doses by the end of March
 https://t.co/ucq8zHPTqs","['Pfizer', 'Moderna', 'Covid']",Hootsuite Inc.,0,0,False
170827,1428823252365824005,The Land Down Under!,2021-08-20 20:56:24,"They. Are. Coming. For. Your. Kids. 
On Thursday evening, the @WashingtonPost published a report claiming that the… https://t.co/yc7Q7yJwX4",,Twitter for Android,0,1,False
1504,1341170646483685376,,2020-12-21 23:56:14,"Given all the questions regarding the #PfizerBioNTech #CovidVaccine and allergic reactions, I am happy to see this… https://t.co/FfiOq1BVgr","['PfizerBioNTech', 'CovidVaccine']",Twitter for iPhone,9,12,False
157725,1422803988106211329,"Bangalore, India",2021-08-04 06:17:59,@BarshaPanda Haha that was just the sequence number for my jab. The name of the vaccination is just #SputnikV,['SputnikV'],Twitter for iPhone,0,1,False
103186,1405784214654439424,Chennai,2021-06-18 07:07:29,"What's wrong with #PETA? #Covaxin 
Now, PETA urges govt to not use calf serum in Covaxin production https://t.co/OXPQxR2uUB","['PETA', 'Covaxin']",Twitter Web App,0,0,False
58605,1381550436780412935,"Pune, India",2021-04-12 10:11:06,BREAKING NEWS :  #SputnikV approved for emergency use in India.,['SputnikV'],Twitter for iPhone,0,0,False
105265,1406366917515005962,Germany,2021-06-19 21:42:56,"Singapore sees early rush for Sinovac vaccine https://t.co/lycQErNFCh 
#Singapore #Sinovac #VaccinationDrive… https://t.co/eiXtYS9dLr","['Singapore', 'Sinovac', 'VaccinationDrive']",Twitter Web App,3,0,False
217117,1456175051892461573,North Jersey,2021-11-04 08:22:41,Must watch. Share with everyone Stop the mandates. #COVID19 #moderna #pfizer #jansen https://t.co/OnzECY7LlY,"['COVID19', 'moderna', 'pfizer', 'jansen']",Twitter for Android,0,0,False
33140,1373014006080835584,,2021-03-19 20:50:23,BOOYA! Moderna Vaccine shot #1 completed! Since the state lower the vaccination threshold to 16yo manage to get an… https://t.co/0FFF7hd9Gh,,Twitter for iPhone,0,0,False
81345,1399401877717016582,Johannesburg,2021-05-31 16:26:21,Both my parents got vaccinated today 🙏🏽... this is a huge relief #PfizerBiontech https://t.co/SKfCyri4NA,['PfizerBiontech'],Twitter for iPhone,0,1,False
42475,1377229207781003266,"Bhopal, India",2021-03-31 12:00:05,"BioNTech-Pfizer said that their #vaccine showed 100% efficacy against #COVID19 in 12-15 year old children.
The vacc… https://t.co/tO3nwh9l5q","['vaccine', 'COVID19']",Twitter for Android,0,0,False
133822,1415201747635785731,Estados Unidos,2021-07-14 06:49:24,"The Bumrungrad Hospital had rejected registriation of vaccination. 
I have no medical history in the past at their.… https://t.co/k3p0h1FSa5",,Revive Social App,0,0,False
189440,1438630306974601220,Florida of Canada ,2021-09-16 22:26:08,"Who else thinks Spikevax sounds like something you’d order at Starbucks😆
“Um yes, can I get a Venti half sweet, dou… https://t.co/M0yyUoEuzT",,Twitter for iPhone,0,0,False
128884,1413756558752849923,"Dubai, UAE",2021-07-10 07:06:44,"ICYMI: #SaudiArabia approves Moderna's Covid-19 vaccine. 

#Moderna is the fourth shot that has been authorised for… https://t.co/dFtSjrL2Ct","['SaudiArabia', 'Moderna']",Microsoft Power Platform,0,0,False
131686,1415533285334077441,,2021-07-15 04:46:49,"[10:16:49] 411014, 19-07-2021, 100 dose2 at PMC P Columbia Asia Hosp Pvt, #COVAXIN 22 2ANEAR NYATI EMPIRE KHARADI #PuneCOVAXIN","['COVAXIN', 'PuneCOVAXIN']",Cowin Vaccination Availability,0,0,False
71667,1394608723960676356,,2021-05-18 11:00:05,"24 hours after my first covid vaccination and apart from a painful arm, I feel fine. Here's hoping it stays that wa… https://t.co/z09Ft359WP",,Twitter for Android,0,4,False
7096,1359565572611203074,"Wareham, MA",2021-02-10 18:11:06,"Today and tomorrow, members from the Wareham Fire Department as well as area Police, Fire &amp; EMS Departments will be… https://t.co/f4IraQqxrf",,Twitter for iPhone,0,2,False
214199,1455900616853639179,New Delhi/Kolkata ,2021-11-03 14:12:11,"A major milestone for PM Sh @narendramodi’s mantra of “One Earth, One Health.” 

A watershed moment for India!… https://t.co/WDcPVmCNbd",,Twitter for iPhone,2,14,False
107293,1407552609469145092,,2021-06-23 04:14:27,"560057, 
AGE 18+
79-D1, 100-D2 slots,
#COVAXIN on 23-06-2021
@ ALLEVIATE DIAGNOSTIC CENTER(1400Rs) #BBMP","['COVAXIN', 'BBMP']",cowin_vaccine_app,0,1,False
223085,1459375036263976961,India,2021-11-13 04:18:17,"Covaxin is 77.8% effective against Covid-19 in Lancet study. 
(@SnehaMordani)
#ITVideo #Covaxin #coronavirus… https://t.co/IhHKn76yit","['ITVideo', 'Covaxin', 'coronavirus']",Twitter Media Studio,13,49,False
93857,1401184768721625093,"Ontario, Canada",2021-06-05 14:30:56,About to get my first poke! #Moderna!,['Moderna'],Twitter for Android,0,3,False
57056,1382637698607947779,,2021-04-15 10:11:30,Fully vaccinated! I almost cried when I was done #vaccinated #moderna #thankyouscience,"['vaccinated', 'moderna', 'thankyouscience']",Twitter for iPhone,0,0,False
29224,1371601024503451648,Cornwall,2021-03-15 23:15:42,"So #OxfordAstraZeneca tested vaccine for months! But in just weeks, EU says it’s making people ill with side effect… https://t.co/RcOgHCB9Mw",['OxfordAstraZeneca'],Twitter for iPhone,0,2,False
211800,1449972681999142918,"Bengaluru, India",2021-10-18 05:36:41,"Pincode: 560078
COVAXIN - Dose 1: 20 slots

Age: 18 and above  (All Ages)
Date: 19 Oct 2021
Fees: ₹1410
MILANN JP N… https://t.co/vBuUqy8A1M",,CowinAlertsBot,0,0,False
149757,1419643218375757825,"Bengaluru, India",2021-07-26 12:58:13,"Pincode: 560093
SPUTNIK V - Dose 1: 50 slots

Age: 18 and above 
Date: 28 Jul 2021
Fees: ₹1145
Abhayahasta Hospital… https://t.co/vc2LFYo9rx",,CowinAlertsBot,0,0,False
136793,1417018265675649028,,2021-07-19 07:07:36,"560078, 
AGE 18+
40-D1, 36-D2 slots,
#COVAXIN on 24-07-2021
@ APOLLO CM FERTILITY -JP NAGAR(1410Rs) #BBMP","['COVAXIN', 'BBMP']",cowin_vaccine_app,0,0,False
178129,1432235133990412289,,2021-08-30 06:54:00,"Cora, Emer &amp; their team are waiting to welcome everyone for #PfizerBiontech dose 1 &amp; 2 vaccine today📍@ClonakiltyGAA… https://t.co/o2TVKH9iVc",['PfizerBiontech'],Twitter Web App,0,4,False
30996,1371893644794466308,"Toronto, Canada  and Worldwide",2021-03-16 18:38:28,"@CP24 Germany, Ireland, Italy, Denmark, Netherlands, Estonia, Lithuania, Luxembourg, Latvia, Syria suspend… https://t.co/Z3qkAmDtAh",,Twitter Web App,2,0,False
165911,1426217150486925323,Denmark ,2021-08-13 16:20:41,An 89-year-old man died just days after receiving #Sinopharm vaccine. The vaccinated man was in good health and had… https://t.co/EJBAu7pS6a,['Sinopharm'],Twitter Web App,0,0,False
13898,1364666166061518853,Reading UK,2021-02-24 19:59:02,"Had my Pfizer Covid vaccine this afternoon, roll on the second dose in 12 weeks 💉💪🏼 #COVID19Vaccine #PfizerBioNTech","['COVID19Vaccine', 'PfizerBioNTech']",Twitter for Android,0,19,False
82573,1397470722449100805,Peshawar,2021-05-26 08:32:38,I get #Sinovac vaccine today but cant take picture...will it work. ?..@Umer_Pasanni #NCOC #COVID19,"['Sinovac', 'NCOC', 'COVID19']",Twitter for Android,0,9,False
217372,1456287214363717632,"Dallas, Texas",2021-11-04 15:48:23,@WHO @DrTedros #COVAXIN to the rescue!,['COVAXIN'],Twitter for iPhone,0,0,False
66299,1384817302089080834,,2021-04-21 10:32:28,"🙏Guys if u dn't  trust poltician 
Than
Plz listen to doctors 
Dn't make their work so hard that they 
they go in de… https://t.co/bOUWdT1jRP",,Twitter for Android,141,285,False
108286,1407330263936417800,,2021-06-22 13:30:56,"560064, 
AGE 45+
0-D1, 99-D2 slots,
#COVAXIN on 27-06-2021
@ Yelahanka TH COVAXIN(Free) #BangaloreUrban","['COVAXIN', 'BangaloreUrban']",cowin_vaccine_app,0,0,False
180613,1433063693760090118,भारत 🚩,2021-09-01 13:46:24,They should use #COVISHIELD or #Covaxin https://t.co/JNcYEazt8h,"['COVISHIELD', 'Covaxin']",Twitter for Android,0,0,False
199665,1445616555237130251,"Bengaluru, India",2021-10-06 05:06:59,"Pincode: 560100
COVAXIN - Dose 1: 300 slots

Age: 18 and above  (All Ages)
Date: 12 Oct 2021
Fees: ₹1410
BLOSSOM HO… https://t.co/zWL1t4TVyA",,CowinAlertsBot,0,0,False
192188,1437730772937412609,"Bengaluru, India",2021-09-14 10:51:42,"***************** FREE *****************

Pincode: 560064
COVAXIN - Dose 2: 200 slots

Age: 18 and above  (All Ages… https://t.co/EesR9TTWeU",,CowinAlertsBot,0,0,False
72062,1394098195542667264,"Vancouver, British Columbia ",2021-05-17 01:11:25,@VaxHuntersCan Next week 18+ walk in vaccination clinics in Surrey for Pfizer and Moderna only! #Pfizer #moderna… https://t.co/J7UNefroWt,"['Pfizer', 'moderna']",Twitter for iPhone,0,3,False
153368,1422155119160930305,,2021-08-02 11:19:37,$OCGN adfter Delta Variant we get confirmation that #COVAXIN is effective against Delta Plus Variant https://t.co/ZsKwnxqTsU,['COVAXIN'],Twitter for iPhone,1,2,False
213020,1454693933569642499,,2021-10-31 06:17:15,@Jamz5251 But does it not evade the all conquering #Sinopharm vaccine? 🤭,['Sinopharm'],Twitter for Android,0,2,False
74300,1394818253839486978,,2021-05-19 00:52:40,@TheWanVision @ANI Paid foot soldiers of foreign Pharma lobby have been activated and #toolkit given to oppose loca… https://t.co/ydI7jlVsSs,['toolkit'],Twitter for Android,0,0,False
221907,1459108940122234887,"Trivandrum, India",2021-11-12 10:40:54,"Get #Covaxin approved in canada asap 
@BharatBiotech @Ocugen @GovCanHealth @JustinTrudeau",['Covaxin'],Twitter for Android,2,1,False
32756,1372668736952528900,"Milan, Italy",2021-03-18 21:58:24,"EU 'should probably help Russia' with #SputnikV vaccine, Commissioner says https://t.co/vKC6Y34Yte",['SputnikV'],Twitter Web App,0,0,False
165157,1425309817216716808,"Bengaluru, India",2021-08-11 04:15:16,"Pincode: 560064
COVAXIN - Dose 2: 100 slots

Age: 18 and above  (All Ages)
Date: 14 Aug 2021
Fees: ₹1410
APPLE HOSP… https://t.co/Ma6FjlaMr5",,CowinAlertsBot,0,0,False
112644,1408402408623861764,,2021-06-25 12:31:15,"560078, 
AGE 18+
27-D1, 23-D2 slots,
#COVAXIN on 26-06-2021
@ APOLLO CM FERTILITY -JP NAGAR(1410Rs) #BBMP","['COVAXIN', 'BBMP']",cowin_vaccine_app,0,0,False
209681,1452121419794558979,India,2021-10-24 03:55:00,"#Vaccine, Vision &amp; Vishwas - Brains behind India’s #Covaxin. 
On Frankly Speaking with Navika Kumar, Bharat Biotech… https://t.co/5ustPYEOzJ","['Vaccine', 'Covaxin']",Twitter Media Studio,1,10,False
64353,1383295075489255443,"New York, NY",2021-04-17 05:43:41,"Excitement and trepidation! 11 hours after the jab, #sideeffects from my #SecondDose of #Moderna have begun in earn… https://t.co/0HazzkFwZf","['sideeffects', 'SecondDose', 'Moderna']",Twitter for iPhone,0,2,False
136526,1417051190760595456,,2021-07-19 09:18:26,"560062, 
AGE 18+
495-D1, 194-D2 slots,
#COVAXIN on 19-07-2021
@ SHANKAR SPECIALTY HOSPITAL(1410Rs) #BBMP","['COVAXIN', 'BBMP']",cowin_vaccine_app,0,0,False
157878,1423229587434078208,"Mandaluyong City, National Cap",2021-08-05 10:29:10,"1st dose done💉😘🙏
#Sinovac
#CovidVaccine
#RESBAKUNA https://t.co/2xTC6XW6WI","['Sinovac', 'CovidVaccine', 'RESBAKUNA']",Twitter for Android,0,1,False
177528,1431119353731190788,"Bengaluru, India",2021-08-27 05:00:17,"45+ #URBAN #Bengaluru #CovidVaccine Availability for 27/08 at 10:30AM
FREE Slots 0
PAID Slots 
#COVISHIELD - Dose1:… https://t.co/ped7tCs1pn","['URBAN', 'Bengaluru', 'CovidVaccine', 'COVISHIELD']",VaxBlr,0,0,False
103321,1405744918941736960,,2021-06-18 04:31:20,"560011, 
AGE 18+
74-D1, 94-D2 slots,
#COVAXIN on 18-06-2021
@ APOLLO JAYANAGAR-COVAXIN(1410Rs) #BBMP","['COVAXIN', 'BBMP']",cowin_vaccine_app,0,1,False
110540,1407097602013728769,"Los Angeles, CA",2021-06-21 22:06:25,"I got my 2nd dose of #Moderna #vaccine on Saturday. I had light headedness, dizziness, lethargy &amp; body aches Sunday… https://t.co/S5gMRyntjf","['Moderna', 'vaccine']",Twitter for Android,0,0,False
204077,1447890777950994432,"New  Delhi, India",2021-10-12 11:43:56,"The Exercise Malabar is associated with which Armed force of India?
[A] Indian Army
[B] Indian Navy
[C] Indian Coas… https://t.co/Kpr5cKayUe",,Twitter Web App,1,5,False
222183,1458976801431031814,"Naval Base Kitsap, WA",2021-11-12 01:55:50,@CDCgov #COVAXIN NOW# TRUST THE SCIENCE WHAT THE F$&amp;@ WHY IS THE GOVT AND MEDIA NOT REPORTING THIS #PROFITS OVER PE… https://t.co/PxPWEVYIJS,"['COVAXIN', 'PROFITS']",Twitter for iPhone,2,4,False
205241,1447826708099440643,"Winnipeg, Manitoba",2021-10-12 07:29:21,$ocgn #COVAXIN approval coming anytime https://t.co/ufGJWymMYj,['COVAXIN'],Twitter for iPhone,4,4,False
42730,1377683089963458560,"Los Angeles, CA",2021-04-01 18:03:39,"Had my 1st #Moderna #COVID19 #vaccine shot yesterday morning. Except for a sore arm, I was fine. At 10pm it hit me… https://t.co/OBnxneOLeA","['Moderna', 'COVID19', 'vaccine']",Twitter for iPhone,0,17,False
48859,1380329615269433351,"Washington, DC",2021-04-09 01:20:00,"My dad #rampage is #vaxxed💉 and ready for vacay!!! Thank you #moderna and #giant for the shot! 😎 @ Potomac, Maryland https://t.co/waEPxteEYm","['rampage', 'vaxxed', 'moderna', 'giant']",Instagram,0,0,False
157049,1423341275575558144,"Bijnor,  Uttar Pradesh, India",2021-08-05 17:52:59,"#Moderna reports top-line findings from phase 2 study of #booster shot, noting neutralizing antibody titers had wan… https://t.co/F1QjJKFGrN","['Moderna', 'booster']",Twitter for iPhone,0,0,False
164115,1425287356253450242,Oklahoma City,2021-08-11 02:46:00,"@Mavumavu91 Got Moderna in Jan 2021. First shot, no side effects. Second shot I had a fever, chills, body aches and… https://t.co/XycgsHr1Sg",,Twitter for iPhone,0,1,False
102666,1405941299035865090,,2021-06-18 17:31:41,"[23:01:41] 400018, 19-06-2021, 97 dose2 at ESIS HOSPITAL WORLI MUMBAI, #COVAXIN ESIS Hospital G.K Marg Behind Podda… https://t.co/zVRU7zfh8T",['COVAXIN'],Cowin Vaccination Availability,0,0,False
86170,1398523100212301824,Chennai,2021-05-29 06:14:25,"Vaccinated!
Got my first shot #Covaxin 
Requesting all to get vaccinated!!",['Covaxin'],Twitter for Android,0,0,False
170002,1426413041319497731,"Bengaluru, India",2021-08-14 05:19:05,"Pincode: 560010
COVAXIN - Dose 2: 25 slots

Age: 18 and above  (All Ages)
Date: 17 Aug 2021
Fees: ₹1410
SPECTRUM DI… https://t.co/iElI56ZWUD",,CowinAlertsBot,0,0,False
81028,1396776771429621769,,2021-05-24 10:35:07,"Sputnik V production begins in India by panacea biotech, to produce 10 crore doses/yr. #SputnikV #vaccinated… https://t.co/RhsLg0ydSN","['SputnikV', 'vaccinated']",Twitter for Android,0,2,False
42023,1376903056361684997,"Amazonas, Brazil",2021-03-30 14:24:04,"@AlistairHaimes @PoliticsForAlI @derspiegel And still the daft feckers want to ban export to the UK.

Got to say, o… https://t.co/o0Tvs4WGBu",,Twitter for Android,0,0,False
221367,1457903273227296768,India,2021-11-09 02:50:01,"The move follows the WHO's Emergency Use Listing for #Covaxin, which is the second most used formulation in India.… https://t.co/WO0VhjMn1O",['Covaxin'],Hootsuite Inc.,2,2,False
48975,1380264239928053767,"Auburn University, Harbert COB",2021-04-08 21:00:13,Drug #manufacturer Catalent is expanding its US #production of #Moderna's COVID-19 vaccine. The plant aims to produ… https://t.co/StVfSOy6B6,"['manufacturer', 'production', 'Moderna']",Hootsuite Inc.,1,3,False
26248,1372720904011091968,Cambodia,2021-03-19 01:25:42,"A batch of purchased 1.5 million #Sinovac doses is scheduled to arrive in #Cambodia from #China on March 26, Prime Minister Hun Sen said.","['Sinovac', 'Cambodia', 'China']",Twitter Web App,1,6,False
41900,1376942369262596097,"ÜT: 47.225767,-122.471767",2021-03-30 17:00:17,Registration is OPEN NOW for a vaccination event on April 2 in #Sumner. This is a first-dose event only. Our goal i… https://t.co/1dW65pqJPc,['Sumner'],Twitter Web App,3,2,False
215303,1456003816197922822,"Memphis, TN",2021-11-03 21:02:15,"Up or down? What y'all got for $mrna?
@BubbaTolliver #StockMarket #Pfizer #Moderna #cryptocurrency https://t.co/usqpZ1lxMW","['StockMarket', 'Pfizer', 'Moderna', 'cryptocurrency']",Twitter for Android,0,2,False
166171,1426210395342114817,,2021-08-13 15:53:50,An 89-year-old man died just days after receiving #Sinopharm vaccine. The vaccinated man was in good health and had… https://t.co/w3TXpZnmWG,['Sinopharm'],Twitter for iPhone,0,0,False
175820,1430862931369992195,"Bengaluru, India",2021-08-26 12:01:21,"Pincode: 560010
COVAXIN - Dose 2: 40 slots

Age: 18 and above  (All Ages)
Date: 27 Aug 2021
Fees: ₹1300
ALTIUS HOSP… https://t.co/mSaaFtA5du",,CowinAlertsBot,0,0,False
167064,1428002067776425989,"Princes Town,Trinidad & Tobago",2021-08-18 14:33:18,I'm here at the Health Facility taking my second dose #sinopharm #TrinidadAndTobago https://t.co/OkcJ6u3RCC https://t.co/qvk0hpIRcR,"['sinopharm', 'TrinidadAndTobago']",IFTTT,1,1,False
78103,1393077507247677442,India,2021-05-14 05:35:34,"@ahmedabadmirror 1. Shortage in vaccination production of #Covishield.
2. Over stock of #Covain. 
3. Introduction of #SputnikV.","['Covishield', 'Covain', 'SputnikV']",Twitter for iPhone,0,0,False
16070,1366270118624256002,"Kolkata, India",2021-03-01 06:12:35,Hon’ble PM @narendramodi We are all watching how you are making “Make in India” strong.  You are strengthening the… https://t.co/Z0CcW2yb9B,,Twitter for Android,0,2,False
110273,1407376272234274827,"Austin, Texas",2021-06-22 16:33:45,#VaccinesWork #COVID #Pfizer #Moderna  A coronavirus outbreak hit a Florida government building. Two people are dea… https://t.co/45cB9HkYVO,"['VaccinesWork', 'COVID', 'Pfizer', 'Moderna']",Twitter for iPhone,0,0,False
201585,1447788385561677826,"Austin, TX",2021-10-12 04:57:04,@moderna_tx Quit putting #profitsoverpeople &amp; provide ur #COVID19 #vaccine to the rest of the world too W/OUT… https://t.co/SZvb4u1pYq,"['profitsoverpeople', 'COVID19', 'vaccine']",Twitter for Android,0,1,False
105547,1405471311846064128,,2021-06-17 10:24:07,#SAR   things getting interesting …#Moderna #Pfizer or #AstraZeneca going to bid first to bid for Sareum holdings…… https://t.co/4t1cW7mWlr,"['SAR', 'Moderna', 'Pfizer', 'AstraZeneca']",Twitter for iPhone,2,3,False
1273,1341790193066659842,Tweets on #Asia & USA  ,2020-12-23 16:58:05,"Thread: #USA 🇺🇸💉🦠 As the #US rolls out the #PfizerBioNTech &amp; #Moderna #vaccines, how’s your state, (district or ter… https://t.co/NKP3XLgVkG","['USA', 'US', 'PfizerBioNTech', 'Moderna', 'vaccines']",Twitter for iPhone,0,1,False
